# frame_index,read_ok,t_before_read_ns,t_after_read_ns
398,1,45574187561324,45574207153082
399,1,45574207157676,45574227190347
400,1,45574227194182,45574247717958
401,1,45574247725148,45574267620022
402,1,45574267639649,45574287502461
403,1,45574287507489,45574307556778
404,1,45574307562301,45574327499637
405,1,45574327504501,45574347672506
406,1,45574347677816,45574367367054
407,1,45574367372564,45574387605561
408,1,45574387610477,45574407270731
409,1,45574407274776,45574427559233
410,1,45574427564141,45574448248630
411,1,45574448253044,45574467529092
412,1,45574467533388,45574487961942
413,1,45574487967054,45574507481541
414,1,45574507486022,45574527530208
415,1,45574527535125,45574547549782
416,1,45574547555288,45574567517648
417,1,45574567522449,45574587455520
418,1,45574587461934,45574607550530
419,1,45574607555596,45574627596279
420,1,45574627601089,45574647537734
421,1,45574647543113,45574667590875
422,1,45574667596242,45574687484508
423,1,45574687490293,45574707613528
424,1,45574707618479,45574727124647
425,1,45574727129019,45574747582862
426,1,45574747588284,45574767421571
427,1,45574767426914,45574787477917
428,1,45574787483995,45574807439545
429,1,45574807445036,45574827448606
430,1,45574827453636,45574847484444
431,1,45574847489765,45574867530351
432,1,45574867535763,45574891448371
433,1,45574891453852,45574911495247
434,1,45574911500840,45574931436099
435,1,45574931456582,45574951563420
436,1,45574951568579,45574972623381
437,1,45574972627211,45574991371095
438,1,45574991375859,45575011715234
439,1,45575011720306,45575031508808
440,1,45575031514448,45575051620353
441,1,45575051625286,45575071573279
442,1,45575071578519,45575091552082
443,1,45575091557270,45575111557255
444,1,45575111561846,45575131553798
445,1,45575131559002,45575151530680
446,1,45575151535547,45575171558755
447,1,45575171563892,45575191593868
448,1,45575191599113,45575211487467
449,1,45575211492816,45575231298364
450,1,45575231302398,45575251633421
451,1,45575251638733,45575271596387
452,1,45575271601434,45575291500034
453,1,45575291505423,45575311574071
454,1,45575311593879,45575331515610
455,1,45575331520724,45575351635649
456,1,45575351640296,45575371573738
457,1,45575371580134,45575391647731
458,1,45575391653327,45575411518566
459,1,45575411523320,45575431632231
460,1,45575431637486,45575451540065
461,1,45575451545149,45575471760963
462,1,45575471767078,45575491623588
463,1,45575491630178,45575511754408
464,1,45575511758604,45575531674280
465,1,45575531679579,45575551613937
466,1,45575551619151,45575571949349
467,1,45575571953400,45575591624967
468,1,45575591630306,45575611252767
469,1,45575611256932,45575631546292
470,1,45575631551298,45575655544742
471,1,45575655549564,45575675555477
472,1,45575675560394,45575695492503
473,1,45575695497437,45575715718380
474,1,45575715722393,45575735600125
475,1,45575735605571,45575755436640
476,1,45575755441064,45575775560199
477,1,45575775564110,45575795550567
478,1,45575795555684,45575815531959
479,1,45575815537108,45575835588814
480,1,45575835594047,45575855362692
481,1,45575855367632,45575875505487
482,1,45575875510993,45575895543231
483,1,45575895548430,45575915649503
484,1,45575915655297,45575935580119
485,1,45575935585266,45575955500734
486,1,45575955505684,45575975565950
487,1,45575975570103,45575995691192
488,1,45575995696649,45576017215488
489,1,45576017220843,45576035635022
490,1,45576035640247,45576055776630
491,1,45576055780917,45576075595020
492,1,45576075600307,45576095598247
493,1,45576095603158,45576115528484
494,1,45576115533930,45576135566103
495,1,45576135571834,45576155369709
496,1,45576155375191,45576175479477
497,1,45576175484912,45576195524400
498,1,45576195529449,45576215473740
499,1,45576215478703,45576235258209
500,1,45576235262902,45576255518166
501,1,45576255522812,45576275618562
502,1,45576275623508,45576295551900
503,1,45576295556884,45576315623492
504,1,45576315641938,45576335353300
505,1,45576335358016,45576355405319
506,1,45576355409939,45576375552791
507,1,45576375557764,45576399630085
508,1,45576399633483,45576419491951
509,1,45576419497233,45576439570160
510,1,45576439575632,45576459118722
511,1,45576459123225,45576479422209
512,1,45576479426141,45576499658544
513,1,45576499663756,45576519642699
514,1,45576519648014,45576539269750
515,1,45576539274377,45576559780618
516,1,45576559784574,45576579658157
517,1,45576579663504,45576599583143
518,1,45576599588206,45576619593956
519,1,45576619599185,45576639547970
520,1,45576639567800,45576659920234
521,1,45576659929731,45576679314616
522,1,45576679318915,45576699646701
523,1,45576699652126,45576719548716
524,1,45576719554016,45576739523496
525,1,45576739528767,45576759498482
526,1,45576759503120,45576779579912
527,1,45576779584036,45576799584047
528,1,45576799589092,45576819526152
529,1,45576819531275,45576839568525
530,1,45576839573770,45576859597279
531,1,45576859602419,45576879674481
532,1,45576879679643,45576899595324
533,1,45576899600505,45576919618115
534,1,45576919622731,45576939561508
535,1,45576939567107,45576959556178
536,1,45576959561622,45576979877371
537,1,45576979881518,45576999636500
538,1,45576999641689,45577019255870
539,1,45577019259832,45577039726143
540,1,45577039731178,45577059375108
541,1,45577059380501,45577079614672
542,1,45577079619884,45577099515606
543,1,45577099520464,45577119568377
544,1,45577119573726,45577139527838
545,1,45577139532847,45577163631994
546,1,45577163637105,45577183505435
547,1,45577183510296,45577204512766
548,1,45577204517146,45577223331498
549,1,45577223336862,45577243585799
550,1,45577243591225,45577263527887
551,1,45577263533159,45577283569889
552,1,45577283575173,45577303462730
553,1,45577303467655,45577323567875
554,1,45577323573228,45577343478006
555,1,45577343497573,45577363647460
556,1,45577363652269,45577383499918
557,1,45577383504561,45577403751275
558,1,45577403755207,45577423452951
559,1,45577423457859,45577443573586
560,1,45577443578489,45577463518807
561,1,45577463524231,45577483323755
562,1,45577483344127,45577504381750
563,1,45577504389726,45577523576985
564,1,45577523582479,45577543649650
565,1,45577543654440,45577563604233
566,1,45577563609101,45577583479034
567,1,45577583484416,45577603520484
568,1,45577603646089,45577623493491
569,1,45577623498419,45577643563660
570,1,45577643569107,45577663525504
571,1,45577663530836,45577683623955
572,1,45577683628945,45577703541141
573,1,45577703545999,45577723549666
574,1,45577723556409,45577743459558
575,1,45577743465070,45577763667007
576,1,45577763671892,45577783286563
577,1,45577783290980,45577803474163
578,1,45577803479409,45577823434882
579,1,45577823439934,45577844148063
580,1,45577844152552,45577863587185
581,1,45577863592749,45577883594607
582,1,45577883599861,45577903508826
583,1,45577903513963,45577927651842
584,1,45577927656913,45577947536769
585,1,45577947542109,45577967269119
586,1,45577967273533,45577987164490
587,1,45577987169319,45578007582921
588,1,45578007587710,45578027536001
589,1,45578027541677,45578047536846
590,1,45578047542286,45578067543133
591,1,45578067548168,45578087521750
592,1,45578087526965,45578107535957
593,1,45578107542705,45578127616738
594,1,45578127621967,45578147555963
595,1,45578147561311,45578167553906
596,1,45578167559747,45578187506544
597,1,45578187512134,45578207573997
598,1,45578207579045,45578227556186
599,1,45578227561644,45578247585562
600,1,45578247591282,45578267565982
601,1,45578267571612,45578287455242
602,1,45578287460357,45578307415571
603,1,45578307421193,45578327559945
604,1,45578327565579,45578347396491
605,1,45578347416487,45578368093740
606,1,45578368102782,45578387006530
607,1,45578387021354,45578407260285
608,1,45578407264556,45578427599729
609,1,45578427605229,45578447513660
610,1,45578447518976,45578467456320
611,1,45578467461723,45578488029599
612,1,45578488034488,45578507139628
613,1,45578507143937,45578527664862
614,1,45578527670087,45578547596515
615,1,45578547601952,45578567588346
616,1,45578567593691,45578587509277
617,1,45578587514618,45578607143859
618,1,45578607148215,45578627486892
619,1,45578627491825,45578647518821
620,1,45578647524096,45578671556094
621,1,45578671561703,45578692043156
622,1,45578692049141,45578711275569
623,1,45578711280070,45578731508067
624,1,45578731512155,45578751595490
625,1,45578751600656,45578771686141
626,1,45578771691219,45578791528008
627,1,45578791533382,45578812187421
628,1,45578812195642,45578831288948
629,1,45578831292563,45578851571118
630,1,45578851575588,45578871658342
631,1,45578871663266,45578891530050
632,1,45578891535023,45578911529425
633,1,45578911534192,45578931155414
634,1,45578931159358,45578951502481
635,1,45578951507787,45578971522607
636,1,45578971527779,45578991112306
637,1,45578991117254,45579011779369
638,1,45579011782701,45579031213615
639,1,45579031218359,45579051326374
640,1,45579051330991,45579071453376
641,1,45579071458708,45579091381673
642,1,45579091388129,45579111055158
643,1,45579111059906,45579131460490
644,1,45579131466058,45579151464084
645,1,45579151469354,45579171542053
646,1,45579171547676,45579191503859
647,1,45579191508825,45579211534574
648,1,45579211539883,45579231430825
649,1,45579231436284,45579251377201
650,1,45579251381884,45579271669502
651,1,45579271674811,45579291603239
652,1,45579291609067,45579311452154
653,1,45579311457718,45579331632510
654,1,45579331637849,45579351251480
655,1,45579351255478,45579371706912
656,1,45579371711718,45579391557796
657,1,45579391563305,45579411398019
658,1,45579411403105,45579435592689
659,1,45579435613483,45579455617507
660,1,45579455622589,45579475634227
661,1,45579475639396,45579495668812
662,1,45579495674872,45579515832029
663,1,45579515835874,45579535821170
664,1,45579535825380,45579555262309
665,1,45579555267089,45579575698197
666,1,45579575703291,45579595647814
667,1,45579595652865,45579616631849
668,1,45579616650732,45579635378088
669,1,45579635382614,45579655654961
670,1,45579655660319,45579675713414
671,1,45579675718418,45579697169693
672,1,45579697178126,45579715273246
673,1,45579715278489,45579735770808
674,1,45579735774881,45579755586255
675,1,45579755591420,45579775646633
676,1,45579775652058,45579795559866
677,1,45579795564904,45579816474710
678,1,45579816479587,45579835307214
679,1,45579835311962,45579855413095
680,1,45579855418788,45579875682707
681,1,45579875723702,45579895757304
682,1,45579895761396,45579915369396
683,1,45579915373933,45579935534209
684,1,45579935539367,45579955296044
685,1,45579955301472,45579976446637
686,1,45579976454735,45579995700361
687,1,45579995704649,45580015589143
688,1,45580015596561,45580035184376
689,1,45580035188567,45580055523252
690,1,45580055538886,45580075846096
691,1,45580075849369,45580095610904
692,1,45580095616450,45580115565058
693,1,45580115570606,45580135623053
694,1,45580135628616,45580155634843
695,1,45580155640500,45580175639514
696,1,45580175644653,45580199576666
697,1,45580199581936,45580219288762
698,1,45580219293169,45580239711199
699,1,45580239715589,45580259276296
700,1,45580259280928,45580279692738
701,1,45580279697468,45580299706020
702,1,45580299710641,45580319259968
703,1,45580319264256,45580339642782
704,1,45580339648319,45580359512695
705,1,45580359517834,45580379520206
706,1,45580379525293,45580399435910
707,1,45580399439928,45580419529053
708,1,45580419534228,45580439480161
709,1,45580439499865,45580459477794
710,1,45580459483286,45580479392560
711,1,45580479399870,45580499570425
712,1,45580499574408,45580519256545
713,1,45580519261112,45580539692065
714,1,45580539697418,45580559595460
715,1,45580559600611,45580579506482
716,1,45580579511560,45580599527828
717,1,45580599533629,45580619552585
718,1,45580619558031,45580639564673
719,1,45580639570431,45580659558787
720,1,45580659564025,45580679532329
721,1,45580679537890,45580699590383
722,1,45580699595613,45580719506834
723,1,45580719512312,45580740073300
724,1,45580740078619,45580759441529
725,1,45580759446704,45580779639441
726,1,45580779645066,45580799631209
727,1,45580799635422,45580819194896
728,1,45580819199670,45580839596990
729,1,45580839602427,45580859259689
730,1,45580859263895,45580879483084
731,1,45580879488940,45580899545213
732,1,45580899564682,45580919426525
733,1,45580919432612,45580943687438
734,1,45580943692548,45580963105102
735,1,45580963109717,45580983447676
736,1,45580983451715,45581004525053
737,1,45581004529946,45581023144533
738,1,45581023148378,45581043474211
739,1,45581043479727,45581063461301
740,1,45581063466440,45581083384538
741,1,45581083392331,45581103521391
742,1,45581103525962,45581123482162
743,1,45581123487693,45581143525671
744,1,45581143530969,45581163486466
745,1,45581163491893,45581183536497
746,1,45581183541542,45581203509813
747,1,45581203514990,45581223536387
748,1,45581223541516,45581243502600
749,1,45581243506680,45581263667359
750,1,45581263672104,45581283525820
751,1,45581283530684,45581303521714
752,1,45581303526886,45581323480329
753,1,45581323485478,45581343491544
754,1,45581343496445,45581363481635
755,1,45581363486837,45581383520325
756,1,45581383525459,45581403337584
757,1,45581403342073,45581423470591
758,1,45581423475551,45581443526289
759,1,45581443531813,45581463563583
760,1,45581463582734,45581483456253
761,1,45581483462794,45581504372689
762,1,45581504382920,45581523296297
763,1,45581523300388,45581543730680
764,1,45581543735698,45581563508402
765,1,45581563513637,45581583616308
766,1,45581583621440,45581603496784
767,1,45581603501645,45581623567230
768,1,45581623572260,45581643601957
769,1,45581643607636,45581663633093
770,1,45581663638493,45581683550482
771,1,45581683556167,45581707903421
772,1,45581707909316,45581727432405
773,1,45581727438000,45581748068621
774,1,45581748072317,45581767611811
775,1,45581767632060,45581787547339
776,1,45581787551775,45581807537699
777,1,45581807543145,45581827618473
778,1,45581827623799,45581847408510
779,1,45581847415735,45581867591355
780,1,45581867596146,45581887506513
781,1,45581887511482,45581907589267
782,1,45581907594685,45581927589742
783,1,45581927595271,45581947306200
784,1,45581947310069,45581967482436
785,1,45581967487982,45581987569308
786,1,45581987574585,45582007828446
787,1,45582007833489,45582029263299
788,1,45582029269053,45582048797209
789,1,45582048801922,45582068795170
790,1,45582068800052,45582088914434
791,1,45582088919157,45582108992968
792,1,45582108997849,45582128946452
793,1,45582128951217,45582148770646
794,1,45582148778456,45582168894054
795,1,45582168898427,45582187303940
796,1,45582187308457,45582207414826
797,1,45582207421162,45582227583566
798,1,45582227588667,45582247377338
799,1,45582247383662,45582267373208
800,1,45582267379161,45582287694785
801,1,45582287699804,45582307702420
802,1,45582307707265,45582327570628
803,1,45582327576069,45582347566950
804,1,45582347573327,45582367579920
805,1,45582367585503,45582387584665
806,1,45582387589923,45582407597753
807,1,45582407603101,45582427548986
808,1,45582427554146,45582447466607
809,1,45582447472396,45582471673405
810,1,45582471678363,45582491705795
811,1,45582491726367,45582512093759
812,1,45582512098480,45582531338831
813,1,45582531343955,45582551693704
814,1,45582551698733,45582571678636
815,1,45582571684220,45582591617804
816,1,45582591623082,45582611569647
817,1,45582611575128,45582631488373
818,1,45582631493940,45582651584667
819,1,45582651589566,45582671559817
820,1,45582671565051,45582691428317
821,1,45582691436588,45582711557495
822,1,45582711562850,45582731569726
823,1,45582731575365,45582751861786
824,1,45582751865468,45582771568379
825,1,45582771574062,45582791382913
826,1,45582791388772,45582811507257
827,1,45582811513176,45582831576791
828,1,45582831582396,45582851573008
829,1,45582851578233,45582873018168
830,1,45582873027284,45582891378614
831,1,45582891383117,45582911310665
832,1,45582911314871,45582931520959
833,1,45582931525899,45582951607652
834,1,45582951612386,45582971989144
835,1,45582971993444,45582992403681
836,1,45582992408404,45583013178506
837,1,45583013186965,45583032638011
838,1,45583032644853,45583051837582
839,1,45583051842017,45583073558520
840,1,45583073566952,45583093066366
841,1,45583093074792,45583112854206
842,1,45583112858497,45583134273475
843,1,45583134280046,45583152319008
844,1,45583152328170,45583171590063
845,1,45583171593675,45583194576360
846,1,45583194587382,45583217645726
847,1,45583217655497,45583235737827
848,1,45583235742479,45583257395724
849,1,45583257410543,45583277176645
850,1,45583277181256,45583297357548
851,1,45583297363406,45583316310073
852,1,45583316314492,45583335644219
853,1,45583335649352,45583358156154
854,1,45583358161873,45583375576222
855,1,45583375601800,45583395573051
856,1,45583395577023,45583416839158
857,1,45583416844874,45583437310944
858,1,45583437315799,45583455428946
859,1,45583455435988,45583475722598
860,1,45583475744577,45583495508115
861,1,45583495513946,45583515595392
862,1,45583515599615,45583535575590
863,1,45583535595567,45583555592084
864,1,45583555597293,45583577276565
865,1,45583577281089,45583595448096
866,1,45583595452549,45583615442092
