# frame_index,read_ok,t_before_read_ns,t_after_read_ns
406,1,6266536307728,6266556393947
407,1,6266556399434,6266576361314
408,1,6266576366821,6266596396529
409,1,6266596402480,6266616244091
410,1,6266616249938,6266644054680
411,1,6266644063947,6266668187830
412,1,6266668195469,6266688130455
413,1,6266688137289,6266708191345
414,1,6266708196957,6266721536245
415,1,6266721539662,6266740249915
416,1,6266740255367,6266760207897
417,1,6266760213038,6266780194646
418,1,6266780200613,6266800302441
419,1,6266800308317,6266820189897
420,1,6266820195537,6266840205007
421,1,6266840209964,6266860122044
422,1,6266860126921,6266880254653
423,1,6266880261394,6266900216936
424,1,6266900222438,6266920293593
425,1,6266920298449,6266940163141
426,1,6266940168160,6266960258730
427,1,6266960264337,6266980246587
428,1,6266980252095,6267000367566
429,1,6267000373957,6267020136261
430,1,6267020141703,6267040201989
431,1,6267040207179,6267060158047
432,1,6267060163617,6267080192020
433,1,6267080196693,6267100203725
434,1,6267100209236,6267120181291
435,1,6267120201718,6267139987314
436,1,6267139992873,6267160304910
437,1,6267160309948,6267180139328
438,1,6267180144755,6267200257838
439,1,6267200264146,6267220082635
440,1,6267220087636,6267240177222
441,1,6267240182197,6267260098864
442,1,6267260104655,6267280214094
443,1,6267280219224,6267300093996
444,1,6267300099376,6267320133601
445,1,6267320138732,6267339991346
446,1,6267339995971,6267360124839
447,1,6267360129711,6267380873864
448,1,6267380880298,6267401429703
449,1,6267401435448,6267424242056
450,1,6267424247844,6267444128238
451,1,6267444132905,6267464175365
452,1,6267464179856,6267484227377
453,1,6267484232900,6267504129441
454,1,6267504134669,6267524282242
455,1,6267524303798,6267544190515
456,1,6267544194887,6267564261783
457,1,6267564267940,6267584184549
458,1,6267584189314,6267604261960
459,1,6267604266529,6267624102216
460,1,6267624106652,6267644247034
461,1,6267644252471,6267664210321
462,1,6267664215112,6267684193879
463,1,6267684198763,6267704125539
464,1,6267704130159,6267724224614
465,1,6267724229198,6267744218561
466,1,6267744223184,6267764176787
467,1,6267764181689,6267784139640
468,1,6267784144812,6267804288699
