# frame_index,read_ok,t_before_read_ns,t_after_read_ns
534,1,48855073476572,48855093117660
535,1,48855093121690,48855113558726
536,1,48855113563722,48855133504282
537,1,48855133509075,48855153598470
538,1,48855153602569,48855173499548
539,1,48855173504310,48855193621036
540,1,48855193625056,48855213337516
541,1,48855213342539,48855233437796
542,1,48855233443506,48855253390990
543,1,48855253396024,48855273477503
544,1,48855273482443,48855293384031
545,1,48855293389475,48855313503623
546,1,48855313507514,48855337637596
547,1,48855337641528,48855357671268
548,1,48855357675067,48855377486129
549,1,48855377490941,48855397516098
550,1,48855397519897,48855417456196
551,1,48855417461588,48855437529993
552,1,48855437534910,48855457493357
553,1,48855457497657,48855477496323
554,1,48855477501541,48855497327281
555,1,48855497332526,48855517527063
556,1,48855517530876,48855537446431
557,1,48855537452529,48855557488853
558,1,48855557493746,48855577360559
559,1,48855577365508,48855597196517
560,1,48855597200254,48855617560194
561,1,48855617564061,48855637533522
562,1,48855637550654,48855657417160
563,1,48855657425731,48855677496586
564,1,48855677501728,48855697350997
565,1,48855697356255,48855717519886
566,1,48855717553586,48855737528083
567,1,48855737531955,48855757537353
568,1,48855757618672,48855777489192
569,1,48855777493080,48855797517875
570,1,48855797551978,48855817424675
571,1,48855817433533,48855837517250
572,1,48855837522267,48855857170844
573,1,48855857174579,48855877688439
574,1,48855877692165,48855897440308
575,1,48855897446115,48855917611768
576,1,48855917616861,48855937118892
577,1,48855937122863,48855957540767
578,1,48855957545367,48855977553451
579,1,48855977557301,48855997518356
580,1,48855997522237,48856017440613
581,1,48856017446102,48856037563581
582,1,48856037567752,48856057385560
583,1,48856057393133,48856081583479
584,1,48856081587329,48856101214458
585,1,48856101218086,48856121685601
586,1,48856121689371,48856141481373
587,1,48856141486358,48856161527609
588,1,48856161531433,48856181406783
589,1,48856181414443,48856201544246
590,1,48856201547897,48856221382741
591,1,48856221389174,48856241603517
592,1,48856241607714,48856261338667
593,1,48856261344735,48856281510242
594,1,48856281514977,48856301531828
595,1,48856301536010,48856321481052
596,1,48856321485810,48856341637146
597,1,48856341642860,48856361575732
598,1,48856361580992,48856381546234
599,1,48856381550196,48856401565289
600,1,48856401569005,48856421394561
601,1,48856421401607,48856441484915
602,1,48856441490413,48856461372018
603,1,48856461376890,48856481562406
604,1,48856481566545,48856501510707
605,1,48856501526687,48856521511266
606,1,48856521515766,48856541351203
607,1,48856541356169,48856561338817
608,1,48856561342948,48856581395498
609,1,48856581400847,48856601253743
610,1,48856601257330,48856621546072
611,1,48856621550780,48856641559588
612,1,48856641563381,48856661110411
613,1,48856661114082,48856681678913
614,1,48856681682893,48856701406315
615,1,48856701411807,48856721493638
616,1,48856721498750,48856741367968
617,1,48856741372524,48856761469326
618,1,48856761474538,48856781385181
619,1,48856781391967,48856801495910
620,1,48856801514568,48856821377197
621,1,48856821383607,48856845576360
622,1,48856845581021,48856865481679
623,1,48856865486871,48856885550808
624,1,48856885554756,48856905386842
625,1,48856905394318,48856925523414
626,1,48856925528733,48856945411421
627,1,48856945416848,48856965524517
628,1,48856965528162,48856985514153
629,1,48856985518435,48857005331320
630,1,48857005335288,48857025185518
631,1,48857025190899,48857045488074
632,1,48857045493176,48857065553172
633,1,48857065557956,48857085523557
634,1,48857085528290,48857105459832
635,1,48857105466063,48857125621406
636,1,48857125625243,48857145396610
637,1,48857145404119,48857165619616
638,1,48857165623629,48857185464837
639,1,48857185471077,48857205517230
640,1,48857205522311,48857225522293
641,1,48857225526208,48857245436199
642,1,48857245444653,48857265430840
643,1,48857265438777,48857285501388
644,1,48857285506580,48857305363273
645,1,48857305368162,48857325540334
646,1,48857325545121,48857345680587
647,1,48857345684580,48857365683326
648,1,48857365687351,48857385421958
649,1,48857385429342,48857405430971
650,1,48857405441972,48857425530908
651,1,48857425534852,48857445596082
652,1,48857445600343,48857465378867
653,1,48857465383955,48857485515779
654,1,48857485520123,48857505468688
655,1,48857505473433,48857525527776
656,1,48857525531720,48857545371107
657,1,48857545376167,48857565553887
658,1,48857565558825,48857589380298
659,1,48857589386732,48857609632677
660,1,48857609637323,48857629590746
661,1,48857629595315,48857649525196
662,1,48857649529169,48857669426369
663,1,48857669434073,48857689498402
664,1,48857689502932,48857709400140
665,1,48857709405725,48857729589769
666,1,48857729593755,48857749429433
667,1,48857749436828,48857769597628
668,1,48857769601620,48857789455779
669,1,48857789461122,48857809533570
670,1,48857809537559,48857829450508
671,1,48857829455870,48857849842525
672,1,48857849860857,48857869498155
673,1,48857869502420,48857889743724
674,1,48857889748668,48857909420606
675,1,48857909428535,48857929608734
676,1,48857929612659,48857949312353
677,1,48857949316223,48857969616265
678,1,48857969620203,48857989491149
679,1,48857989495829,48858009616410
680,1,48858009621497,48858029448313
681,1,48858029454356,48858049505296
682,1,48858049510340,48858069487727
683,1,48858069492224,48858089671103
684,1,48858089676018,48858109220329
685,1,48858109224453,48858129681996
686,1,48858129686923,48858149178713
687,1,48858149182926,48858169364639
688,1,48858169368546,48858189548403
689,1,48858189553050,48858209607860
690,1,48858209624300,48858229379973
691,1,48858229384682,48858249589019
692,1,48858249593650,48858269407150
693,1,48858269412994,48858289628078
694,1,48858289632012,48858309378331
695,1,48858309383446,48858329631155
696,1,48858329635424,48858353025602
697,1,48858353030171,48858373768638
698,1,48858373772748,48858393518029
699,1,48858393523043,48858413614290
700,1,48858413618221,48858433536963
701,1,48858433541023,48858453701976
702,1,48858453705517,48858473434651
703,1,48858473443341,48858493611353
704,1,48858493616362,48858513416093
705,1,48858513424230,48858533553298
706,1,48858533558531,48858553476276
707,1,48858553480807,48858573333724
708,1,48858573337915,48858593349527
709,1,48858593354693,48858613564885
710,1,48858613569079,48858633560969
711,1,48858633566467,48858653599319
712,1,48858653603681,48858673399631
713,1,48858673407002,48858693556709
714,1,48858693560669,48858713387644
715,1,48858713394880,48858733603566
716,1,48858733607567,48858753455579
717,1,48858753464440,48858773603659
718,1,48858773608839,48858793411539
719,1,48858793417761,48858813594769
720,1,48858813598585,48858833383521
721,1,48858833388747,48858853371524
722,1,48858853388966,48858873575843
723,1,48858873579629,48858893735521
724,1,48858893740226,48858913220636
725,1,48858913224380,48858933734707
726,1,48858933738558,48858953241512
727,1,48858953245190,48858973578979
728,1,48858973582906,48858993346256
729,1,48858993351471,48859013504871
730,1,48859013509566,48859033406308
731,1,48859033413963,48859053665886
732,1,48859053684712,48859073188536
733,1,48859073193529,48859093562089
734,1,48859093566009,48859117437810
735,1,48859117444202,48859137692785
736,1,48859137697265,48859157467018
737,1,48859157473502,48859177635485
738,1,48859177640782,48859197451891
739,1,48859197457667,48859217604669
740,1,48859217608884,48859237373664
